,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
25789,52,blue-collar,divorced,primary,no,3990,no,no,cellular,19,nov,1,153,1,other,no
2641,33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,4,-1,0,unknown,no
1995,32,blue-collar,married,secondary,no,120,yes,yes,unknown,9,may,3,-1,0,unknown,no
10642,38,services,divorced,secondary,no,439,no,no,unknown,16,jun,1,-1,0,unknown,no
35974,36,blue-collar,married,primary,no,0,yes,no,cellular,8,may,2,367,2,failure,no
23882,34,technician,single,secondary,no,943,no,no,cellular,29,aug,4,-1,0,unknown,no
36549,43,management,married,tertiary,no,703,yes,no,cellular,12,may,1,-1,0,unknown,no
36302,50,entrepreneur,married,primary,no,199,no,no,cellular,11,may,2,363,2,failure,no
43963,52,management,married,unknown,no,1708,no,no,telephone,23,jun,1,145,3,failure,no
21181,34,technician,married,secondary,no,883,no,no,cellular,14,aug,3,-1,0,unknown,no
37758,31,management,married,tertiary,no,0,yes,no,cellular,14,may,1,-1,0,unknown,no
19720,33,technician,single,secondary,no,5235,no,no,cellular,7,aug,3,-1,0,unknown,no
37136,48,blue-collar,married,secondary,no,865,yes,no,cellular,13,may,2,-1,0,unknown,no
398,34,blue-collar,married,secondary,no,283,no,yes,unknown,6,may,1,-1,0,unknown,no
9841,38,technician,married,secondary,no,6975,no,no,unknown,9,jun,3,-1,0,unknown,no
3948,50,blue-collar,married,primary,no,231,yes,no,unknown,16,may,4,-1,0,unknown,no
1167,30,admin.,divorced,secondary,no,1,yes,no,unknown,8,may,5,-1,0,unknown,no
21806,42,technician,married,secondary,no,439,no,no,cellular,20,aug,2,-1,0,unknown,no
13508,42,housemaid,married,secondary,no,808,yes,no,cellular,9,jul,1,-1,0,unknown,no
41543,72,retired,married,secondary,no,17739,no,no,cellular,11,sep,4,-1,0,unknown,no
5418,35,technician,single,tertiary,no,2043,yes,yes,unknown,23,may,2,-1,0,unknown,no
9917,60,retired,married,tertiary,no,2261,no,no,unknown,9,jun,1,-1,0,unknown,no
3682,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,1,-1,0,unknown,no
39425,28,technician,single,secondary,no,1532,no,no,cellular,22,may,1,107,5,failure,no
31467,40,technician,single,tertiary,no,250,yes,no,cellular,1,apr,1,-1,0,unknown,no
36836,46,blue-collar,married,primary,no,4170,yes,yes,cellular,12,may,2,357,3,failure,no
21805,53,management,married,tertiary,no,75,no,no,cellular,20,aug,2,-1,0,unknown,no
25460,44,admin.,married,secondary,no,1206,no,no,cellular,19,nov,3,-1,0,unknown,no
1143,33,technician,married,secondary,no,367,yes,yes,unknown,7,may,2,-1,0,unknown,no
31424,50,services,married,secondary,no,0,yes,no,cellular,27,mar,2,-1,0,unknown,no
21818,48,services,married,secondary,yes,-20,no,no,cellular,20,aug,2,-1,0,unknown,no
21267,45,services,married,secondary,no,1621,no,no,cellular,18,aug,8,-1,0,unknown,no
21060,58,management,married,tertiary,no,361,no,no,cellular,14,aug,2,-1,0,unknown,no
987,42,entrepreneur,married,tertiary,no,157,yes,yes,unknown,7,may,1,-1,0,unknown,no
41375,43,management,divorced,unknown,no,7702,no,no,cellular,1,sep,7,102,3,success,no
24759,42,blue-collar,married,secondary,no,879,yes,no,cellular,18,nov,1,-1,0,unknown,no
10265,42,blue-collar,married,primary,no,530,no,no,unknown,11,jun,8,-1,0,unknown,no
6004,54,retired,married,secondary,no,-152,yes,yes,unknown,26,may,11,-1,0,unknown,no
7032,36,blue-collar,married,secondary,yes,-347,yes,yes,unknown,28,may,3,-1,0,unknown,no
13038,32,management,married,tertiary,no,2102,yes,no,cellular,8,jul,1,-1,0,unknown,no
21803,42,technician,married,secondary,no,233,no,no,cellular,20,aug,4,-1,0,unknown,no
37085,33,management,married,tertiary,no,1195,yes,no,telephone,13,may,4,-1,0,unknown,no
32190,37,management,single,tertiary,no,876,yes,no,cellular,15,apr,4,327,2,failure,no
27536,43,admin.,divorced,secondary,no,738,yes,no,cellular,21,nov,4,191,4,failure,no
9114,38,management,divorced,tertiary,no,4207,no,no,unknown,5,jun,1,-1,0,unknown,no
2956,46,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,2,-1,0,unknown,no
35468,32,entrepreneur,married,secondary,no,-25,yes,no,cellular,7,may,2,-1,0,unknown,no
3374,25,management,single,tertiary,no,6,yes,yes,unknown,15,may,1,-1,0,unknown,no
9296,34,management,single,tertiary,no,125,yes,yes,unknown,5,jun,31,-1,0,unknown,no
3746,41,management,married,tertiary,no,0,no,yes,unknown,16,may,4,-1,0,unknown,no
45139,44,management,married,tertiary,no,839,no,no,cellular,8,nov,1,40,2,other,no
24397,47,blue-collar,married,secondary,no,33,no,no,telephone,17,nov,1,-1,0,unknown,no
27826,26,blue-collar,single,secondary,no,78,no,no,telephone,28,jan,1,-1,0,unknown,no
26867,34,self-employed,divorced,tertiary,no,681,no,no,cellular,20,nov,6,-1,0,unknown,no
12405,34,technician,divorced,secondary,no,89,yes,no,unknown,27,jun,5,-1,0,unknown,no
34944,50,technician,divorced,secondary,no,636,yes,no,cellular,6,may,2,254,23,other,no
9064,47,blue-collar,married,primary,no,421,yes,yes,unknown,5,jun,1,-1,0,unknown,no
36178,48,services,divorced,secondary,no,457,yes,no,cellular,11,may,1,326,5,other,no
38894,35,blue-collar,married,primary,no,1749,yes,no,cellular,18,may,5,363,11,other,no
28809,41,admin.,married,secondary,no,3204,no,yes,cellular,30,jan,2,-1,0,unknown,no
10517,47,blue-collar,divorced,primary,no,7,no,yes,unknown,16,jun,7,-1,0,unknown,no
15406,48,housemaid,divorced,primary,no,1583,no,yes,telephone,18,jul,2,-1,0,unknown,no
36906,32,technician,married,secondary,no,465,yes,no,cellular,12,may,2,-1,0,unknown,no
19029,37,technician,single,secondary,no,181,no,no,cellular,5,aug,1,-1,0,unknown,no
32643,40,blue-collar,married,secondary,no,4795,yes,no,cellular,17,apr,1,-1,0,unknown,no
19857,52,unemployed,married,secondary,no,2142,no,no,cellular,8,aug,2,-1,0,unknown,no
20888,53,technician,divorced,secondary,no,1950,no,no,cellular,13,aug,1,-1,0,unknown,no
29410,34,admin.,divorced,secondary,no,66,no,no,cellular,3,feb,6,-1,0,unknown,no
23484,51,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,7,-1,0,unknown,no
11875,47,admin.,married,secondary,yes,-57,no,yes,unknown,20,jun,2,-1,0,unknown,no
3174,45,blue-collar,married,secondary,no,827,yes,no,unknown,15,may,5,-1,0,unknown,no
22261,52,management,married,tertiary,no,291,no,no,cellular,21,aug,3,-1,0,unknown,no
21510,47,blue-collar,married,primary,no,43,no,no,cellular,19,aug,2,-1,0,unknown,no
32917,37,blue-collar,divorced,secondary,no,752,yes,no,cellular,17,apr,3,-1,0,unknown,no
27854,53,technician,married,secondary,no,529,yes,no,cellular,28,jan,1,-1,0,unknown,no
12283,29,blue-collar,married,secondary,no,214,yes,yes,unknown,25,jun,5,-1,0,unknown,no
39335,48,blue-collar,divorced,secondary,no,-314,yes,no,cellular,18,may,5,-1,0,unknown,no
22943,45,blue-collar,married,secondary,no,2,no,no,cellular,26,aug,10,-1,0,unknown,no
30113,31,management,single,tertiary,no,3,no,no,cellular,4,feb,2,-1,0,unknown,no
12016,50,entrepreneur,married,primary,yes,537,yes,no,unknown,20,jun,15,-1,0,unknown,no
31521,35,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,1,136,1,failure,no
17726,45,services,married,secondary,no,-158,yes,no,telephone,29,jul,1,-1,0,unknown,no
17470,30,admin.,single,tertiary,no,2351,no,yes,cellular,28,jul,13,-1,0,unknown,no
20754,31,management,single,tertiary,no,170,yes,yes,cellular,13,aug,2,-1,0,unknown,no
10745,58,management,divorced,primary,no,5914,no,no,unknown,17,jun,4,-1,0,unknown,no
34696,31,technician,single,secondary,no,4888,yes,no,telephone,5,may,4,166,2,failure,no
21358,54,services,married,primary,no,392,no,no,cellular,18,aug,8,-1,0,unknown,no
38335,29,technician,single,secondary,no,213,yes,no,cellular,15,may,1,361,1,failure,no
16686,52,blue-collar,married,secondary,no,3510,yes,no,telephone,24,jul,7,-1,0,unknown,no
39051,32,admin.,single,secondary,no,92,yes,no,cellular,18,may,1,315,2,failure,no
36255,46,technician,married,secondary,no,1740,yes,no,cellular,11,may,1,-1,0,unknown,no
6704,42,blue-collar,divorced,secondary,no,1820,yes,no,unknown,28,may,2,-1,0,unknown,no
2314,36,blue-collar,married,secondary,no,1554,yes,no,unknown,12,may,4,-1,0,unknown,no
13336,41,blue-collar,married,secondary,no,97,no,yes,cellular,8,jul,2,-1,0,unknown,no
28919,44,self-employed,married,secondary,no,335,no,no,cellular,2,feb,1,-1,0,unknown,no
32699,79,retired,married,primary,no,3481,no,no,telephone,17,apr,4,-1,0,unknown,no
10659,50,housemaid,married,primary,no,4,no,no,unknown,16,jun,1,-1,0,unknown,no
33008,31,technician,single,secondary,no,579,yes,yes,cellular,17,apr,3,322,15,other,no
37650,54,services,married,primary,no,8,yes,no,cellular,14,may,1,-1,0,unknown,no
29960,34,technician,married,secondary,no,272,yes,no,cellular,4,feb,1,201,2,failure,no
11164,58,housemaid,married,primary,no,0,no,no,unknown,18,jun,1,-1,0,unknown,no
27900,59,retired,divorced,secondary,no,914,no,no,cellular,28,jan,1,-1,0,unknown,no
36537,35,blue-collar,married,unknown,no,-465,no,no,cellular,12,may,1,351,1,failure,no
16258,50,management,married,tertiary,no,19,no,yes,cellular,23,jul,1,-1,0,unknown,no
27848,54,unemployed,divorced,secondary,no,550,no,no,cellular,28,jan,1,-1,0,unknown,no
441,34,technician,single,tertiary,no,242,yes,no,unknown,6,may,1,-1,0,unknown,no
22878,32,management,married,tertiary,no,1900,no,no,cellular,25,aug,16,-1,0,unknown,no
30583,38,blue-collar,married,primary,no,346,no,no,cellular,6,feb,3,9,3,other,no
618,40,blue-collar,married,primary,no,2880,yes,no,unknown,6,may,2,-1,0,unknown,no
24930,35,blue-collar,married,primary,no,2732,yes,no,unknown,18,nov,1,-1,0,unknown,no
5894,31,admin.,divorced,secondary,no,-579,yes,no,unknown,26,may,1,-1,0,unknown,no
17014,57,management,married,secondary,no,262,no,no,cellular,25,jul,1,-1,0,unknown,no
29785,46,blue-collar,married,secondary,no,345,yes,yes,telephone,4,feb,1,259,3,other,no
20461,32,management,single,tertiary,no,100,no,no,cellular,12,aug,2,-1,0,unknown,no
1500,41,technician,married,secondary,no,64,yes,yes,unknown,8,may,2,-1,0,unknown,no
11692,48,self-employed,divorced,secondary,yes,7,no,no,unknown,20,jun,2,-1,0,unknown,no
17449,26,unemployed,single,tertiary,no,102,no,no,cellular,28,jul,2,-1,0,unknown,no
1952,32,blue-collar,married,secondary,no,150,yes,no,unknown,9,may,4,-1,0,unknown,no
40364,31,technician,married,secondary,no,660,no,no,cellular,22,jun,1,-1,0,unknown,no
1656,37,management,married,tertiary,no,0,yes,no,unknown,9,may,1,-1,0,unknown,no
25219,40,technician,single,secondary,no,2141,no,no,cellular,18,nov,3,-1,0,unknown,no
12562,61,retired,married,secondary,no,313,no,yes,unknown,3,jul,1,-1,0,unknown,no
11283,40,technician,married,tertiary,no,-1779,yes,yes,unknown,18,jun,2,-1,0,unknown,no
16475,44,services,married,secondary,no,-18,no,yes,cellular,23,jul,2,-1,0,unknown,no
6340,27,admin.,single,secondary,no,1391,yes,no,unknown,27,may,1,-1,0,unknown,no
24294,48,blue-collar,married,primary,no,0,no,yes,cellular,17,nov,1,-1,0,unknown,no
22545,47,housemaid,married,secondary,no,443,no,no,cellular,22,aug,3,-1,0,unknown,no
3056,44,services,divorced,secondary,no,2416,yes,no,unknown,14,may,3,-1,0,unknown,no
24626,48,management,divorced,tertiary,no,-478,yes,no,cellular,17,nov,5,167,6,failure,no
8946,24,management,single,tertiary,no,933,yes,no,unknown,4,jun,1,-1,0,unknown,no
18156,55,unemployed,married,secondary,no,2489,no,no,cellular,30,jul,1,-1,0,unknown,no
22797,34,management,married,tertiary,no,8,no,no,cellular,25,aug,4,-1,0,unknown,no
23481,32,management,single,tertiary,no,27,no,no,cellular,28,aug,3,-1,0,unknown,no
27182,38,technician,single,secondary,no,8381,no,no,cellular,21,nov,1,-1,0,unknown,no
23086,52,self-employed,divorced,secondary,no,385,no,yes,cellular,26,aug,4,-1,0,unknown,no
35770,50,technician,married,unknown,no,-287,yes,no,cellular,8,may,1,347,1,failure,no
17936,37,admin.,divorced,tertiary,no,43,yes,no,cellular,30,jul,2,-1,0,unknown,no
5639,27,admin.,married,secondary,no,3,yes,no,unknown,23,may,5,-1,0,unknown,no
39481,37,admin.,married,secondary,no,0,yes,no,cellular,25,may,1,-1,0,unknown,no
40708,29,student,single,unknown,no,795,no,no,cellular,7,aug,2,-1,0,unknown,no
28577,27,blue-collar,single,secondary,yes,81,no,yes,cellular,29,jan,2,205,2,success,no
28686,29,services,single,secondary,no,-205,no,no,cellular,30,jan,1,-1,0,unknown,no
203,35,student,single,unknown,no,298,yes,no,unknown,5,may,2,-1,0,unknown,no
6140,28,blue-collar,married,primary,no,46,yes,no,unknown,27,may,3,-1,0,unknown,no
223,55,retired,married,secondary,no,0,no,yes,unknown,5,may,1,-1,0,unknown,no
18455,51,self-employed,married,primary,no,106,yes,no,telephone,31,jul,2,-1,0,unknown,no
14834,39,entrepreneur,married,secondary,yes,0,no,no,cellular,16,jul,9,-1,0,unknown,no
35194,25,entrepreneur,single,tertiary,no,140,yes,no,cellular,7,may,1,-1,0,unknown,no
23423,40,technician,married,secondary,yes,4,no,no,cellular,27,aug,3,-1,0,unknown,no
13537,45,admin.,married,secondary,no,335,no,no,cellular,9,jul,3,-1,0,unknown,no
5844,40,blue-collar,married,secondary,no,3311,yes,yes,unknown,26,may,6,-1,0,unknown,no
20216,52,unknown,married,primary,no,5521,no,no,cellular,11,aug,4,-1,0,unknown,no
12763,59,unknown,married,primary,no,1247,no,no,telephone,7,jul,8,-1,0,unknown,no
4446,31,management,married,tertiary,no,827,no,no,unknown,20,may,1,-1,0,unknown,no
2244,46,blue-collar,married,primary,no,633,yes,no,unknown,12,may,10,-1,0,unknown,no
25145,58,admin.,married,secondary,no,5680,no,yes,cellular,18,nov,2,-1,0,unknown,no
24840,44,technician,married,secondary,no,0,yes,no,cellular,18,nov,1,-1,0,unknown,no
6919,27,admin.,single,secondary,no,242,yes,yes,unknown,28,may,1,-1,0,unknown,no
21943,45,admin.,married,secondary,no,638,yes,no,cellular,20,aug,9,-1,0,unknown,no
5017,34,technician,single,secondary,no,1091,yes,no,unknown,21,may,2,-1,0,unknown,no
28545,33,services,single,secondary,no,772,yes,no,cellular,29,jan,2,259,3,success,no
24000,36,management,single,tertiary,no,26,no,no,cellular,29,aug,4,-1,0,unknown,no
15303,34,management,married,tertiary,no,1602,yes,no,cellular,18,jul,2,-1,0,unknown,no
11385,41,admin.,married,secondary,no,2,yes,no,unknown,19,jun,1,-1,0,unknown,no
22956,43,technician,divorced,secondary,no,1326,no,no,cellular,26,aug,2,-1,0,unknown,no
22101,58,retired,married,primary,no,358,no,no,cellular,21,aug,2,-1,0,unknown,no
20344,43,unemployed,married,secondary,no,223,no,no,cellular,11,aug,4,-1,0,unknown,no
33145,46,blue-collar,married,primary,no,292,yes,no,cellular,20,apr,2,234,4,failure,no
18163,46,unemployed,divorced,secondary,no,0,no,no,cellular,30,jul,3,-1,0,unknown,no
39413,35,management,married,tertiary,no,0,no,no,cellular,22,may,1,-1,0,unknown,no
21673,43,technician,married,secondary,no,227,yes,yes,cellular,19,aug,2,-1,0,unknown,no
6200,31,services,married,secondary,no,-641,yes,yes,unknown,27,may,2,-1,0,unknown,no
18237,29,admin.,single,secondary,no,345,yes,yes,cellular,30,jul,13,-1,0,unknown,no
34103,54,management,married,unknown,no,527,yes,no,cellular,30,apr,1,281,3,failure,no
21813,49,services,married,secondary,no,314,no,no,cellular,20,aug,2,-1,0,unknown,no
20256,56,housemaid,married,unknown,no,1780,no,no,cellular,11,aug,2,-1,0,unknown,no
7263,36,technician,married,secondary,no,1466,yes,no,unknown,29,may,1,-1,0,unknown,no
3522,44,blue-collar,married,primary,no,0,yes,no,unknown,15,may,6,-1,0,unknown,no
26532,52,unemployed,married,secondary,no,105,no,no,cellular,20,nov,1,-1,0,unknown,no
28490,30,blue-collar,single,secondary,no,-61,no,no,cellular,29,jan,2,196,1,failure,no
40174,48,housemaid,married,secondary,no,3570,no,no,cellular,5,jun,2,-1,0,unknown,no
247,40,management,married,tertiary,no,207,yes,no,unknown,5,may,1,-1,0,unknown,no
21687,33,self-employed,married,secondary,no,47,no,no,cellular,19,aug,2,-1,0,unknown,no
10545,51,admin.,married,secondary,no,924,yes,no,unknown,16,jun,3,-1,0,unknown,no
15707,49,management,divorced,tertiary,no,351,yes,no,cellular,21,jul,2,-1,0,unknown,no
36972,41,blue-collar,married,primary,no,1356,yes,no,cellular,13,may,2,-1,0,unknown,no
25677,30,unemployed,single,tertiary,no,1622,no,no,cellular,19,nov,1,-1,0,unknown,no
7773,43,admin.,divorced,secondary,no,729,yes,no,unknown,30,may,2,-1,0,unknown,no
36675,47,blue-collar,married,secondary,no,-337,yes,yes,cellular,12,may,1,-1,0,unknown,no
12479,38,management,married,tertiary,no,-585,yes,no,unknown,1,jul,4,-1,0,unknown,no
26416,39,blue-collar,single,primary,no,3384,yes,no,telephone,20,nov,1,-1,0,unknown,no
9847,38,blue-collar,married,secondary,no,2423,yes,no,unknown,9,jun,1,-1,0,unknown,no
39747,32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,3,-1,0,unknown,no
20336,52,admin.,married,secondary,no,7742,no,no,cellular,11,aug,3,-1,0,unknown,no
12330,28,management,single,tertiary,no,282,yes,no,unknown,26,jun,4,-1,0,unknown,no
643,42,technician,single,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
36170,40,blue-collar,married,primary,no,98,yes,no,cellular,11,may,2,343,5,failure,no
31511,45,admin.,single,tertiary,no,1683,yes,no,cellular,2,apr,1,-1,0,unknown,no
37129,49,blue-collar,divorced,unknown,no,39,yes,no,cellular,13,may,5,-1,0,unknown,no
38966,36,admin.,married,secondary,no,-294,yes,no,cellular,18,may,1,-1,0,unknown,no
13475,40,admin.,divorced,secondary,no,4,yes,no,cellular,9,jul,1,-1,0,unknown,no
11763,38,unemployed,married,secondary,no,1604,no,no,unknown,20,jun,1,-1,0,unknown,no
32927,35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,2,-1,0,unknown,no
36835,59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,3,263,11,success,no
23693,36,technician,single,secondary,no,0,no,no,cellular,28,aug,13,-1,0,unknown,no
33607,54,blue-collar,married,primary,no,489,yes,yes,cellular,20,apr,4,287,3,other,no
3842,55,blue-collar,married,primary,no,571,yes,no,unknown,16,may,4,-1,0,unknown,no
18620,39,entrepreneur,married,tertiary,no,0,no,no,cellular,31,jul,3,-1,0,unknown,no
21413,45,technician,married,secondary,no,-374,no,yes,cellular,18,aug,5,-1,0,unknown,no
38292,31,blue-collar,single,secondary,no,39,yes,no,cellular,15,may,5,-1,0,unknown,no
17314,51,blue-collar,married,secondary,no,224,yes,yes,cellular,28,jul,5,-1,0,unknown,no
16364,32,blue-collar,single,primary,no,33,no,no,cellular,23,jul,1,-1,0,unknown,no
26853,36,blue-collar,divorced,primary,no,3202,yes,no,cellular,20,nov,3,183,2,failure,no
26156,51,management,divorced,tertiary,no,2011,yes,no,cellular,20,nov,3,-1,0,unknown,no
37864,28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,may,1,322,3,success,no
25340,46,blue-collar,married,secondary,no,922,yes,no,telephone,18,nov,2,-1,0,unknown,no
11473,52,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,1,-1,0,unknown,no
17515,35,management,divorced,tertiary,no,366,yes,no,telephone,29,jul,9,-1,0,unknown,no
21629,30,management,single,tertiary,no,0,no,no,cellular,19,aug,2,-1,0,unknown,no
27660,37,blue-collar,single,secondary,no,3111,yes,no,cellular,21,nov,3,185,2,failure,no
22624,32,management,married,tertiary,no,2172,yes,no,cellular,22,aug,4,-1,0,unknown,no
34709,54,blue-collar,married,primary,no,1357,yes,yes,cellular,5,may,5,349,7,other,no
1655,43,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,1,-1,0,unknown,no
343,50,blue-collar,married,primary,no,1533,yes,no,unknown,5,may,2,-1,0,unknown,no
2466,41,services,married,secondary,no,-111,yes,no,unknown,13,may,1,-1,0,unknown,no
5408,28,services,married,secondary,no,2114,no,yes,unknown,23,may,1,-1,0,unknown,no
36682,25,technician,married,tertiary,no,914,yes,no,cellular,12,may,2,-1,0,unknown,no
26742,41,blue-collar,married,primary,no,-52,yes,yes,cellular,20,nov,2,-1,0,unknown,no
35235,38,admin.,divorced,secondary,no,673,yes,no,cellular,7,may,1,170,3,other,no
11167,36,blue-collar,married,secondary,no,2627,yes,no,unknown,18,jun,1,-1,0,unknown,no
22513,35,self-employed,married,secondary,no,1256,yes,no,cellular,22,aug,7,-1,0,unknown,no
