,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
9127,44,services,married,secondary,no,182,yes,yes,cellular,7,jul,4,-1,0,unknown,no
9128,48,unemployed,married,primary,no,296,yes,no,unknown,9,may,8,-1,0,unknown,no
9129,38,management,single,tertiary,no,690,yes,no,unknown,20,may,1,-1,0,unknown,no
9130,44,management,married,tertiary,no,4087,yes,no,unknown,19,may,5,-1,0,unknown,no
9131,32,management,single,tertiary,no,1,no,no,cellular,20,aug,5,-1,0,unknown,no
9132,40,blue-collar,married,primary,no,48,no,no,unknown,9,jun,5,-1,0,unknown,no
9133,39,blue-collar,married,primary,no,476,yes,no,cellular,12,may,1,349,4,failure,no
9134,51,blue-collar,married,primary,no,440,no,no,cellular,11,aug,5,-1,0,unknown,no
9135,30,services,married,secondary,no,0,yes,no,cellular,7,may,1,-1,0,unknown,no
9136,44,technician,married,secondary,no,2981,yes,yes,cellular,10,feb,2,-1,0,unknown,no
9137,35,technician,married,secondary,no,513,yes,no,cellular,18,jul,1,-1,0,unknown,no
9138,59,retired,divorced,primary,no,47,yes,no,telephone,18,may,3,374,1,failure,no
9139,40,management,married,secondary,no,569,no,no,cellular,20,aug,2,-1,0,unknown,no
9140,31,management,single,tertiary,no,78,yes,no,cellular,22,jul,2,-1,0,unknown,no
9141,51,blue-collar,married,primary,no,565,yes,yes,cellular,5,may,7,250,3,failure,no
9142,51,blue-collar,married,primary,no,0,no,yes,telephone,17,jul,9,-1,0,unknown,no
9143,49,self-employed,married,secondary,no,1683,no,no,cellular,29,aug,4,-1,0,unknown,no
9144,51,management,married,secondary,no,1573,no,no,cellular,28,aug,18,-1,0,unknown,no
9145,46,technician,single,secondary,no,834,yes,no,cellular,11,jul,2,-1,0,unknown,no
9146,50,management,married,secondary,no,268,no,no,cellular,3,jun,2,90,2,failure,no
9147,54,housemaid,married,unknown,no,4789,no,no,unknown,11,jun,1,-1,0,unknown,no
9148,24,technician,single,secondary,no,-192,yes,no,unknown,13,may,1,-1,0,unknown,no
9149,29,blue-collar,married,secondary,no,-114,yes,no,cellular,15,may,2,359,2,failure,no
9150,35,management,married,tertiary,no,362,no,no,cellular,12,aug,8,-1,0,unknown,no
9151,38,blue-collar,married,primary,no,8637,yes,no,unknown,11,jun,1,-1,0,unknown,no
9152,31,technician,single,secondary,no,36,no,no,cellular,20,aug,3,-1,0,unknown,no
9153,51,management,single,tertiary,no,1348,yes,no,unknown,20,jun,19,-1,0,unknown,no
9154,32,student,single,secondary,no,61,no,yes,cellular,5,jul,3,515,7,failure,no
9155,48,management,married,primary,no,606,no,no,cellular,7,sep,3,186,6,failure,no
9156,70,retired,married,primary,no,2346,no,no,cellular,24,aug,3,194,2,success,no
9157,43,blue-collar,married,primary,no,0,yes,no,cellular,12,may,3,285,4,failure,no
9158,24,student,single,primary,no,0,no,no,unknown,5,jun,26,-1,0,unknown,no
9159,55,technician,married,secondary,no,517,yes,yes,cellular,6,feb,3,263,4,failure,no
9160,41,management,married,tertiary,no,557,yes,yes,cellular,12,aug,4,-1,0,unknown,no
9161,32,technician,single,secondary,no,230,yes,no,cellular,25,aug,8,-1,0,unknown,no
9162,51,admin.,married,secondary,no,531,yes,no,unknown,5,may,2,-1,0,unknown,no
9163,53,management,married,secondary,no,218,yes,no,cellular,12,may,6,344,12,failure,no
9164,28,blue-collar,married,primary,no,420,no,yes,telephone,8,jul,3,-1,0,unknown,no
9165,30,blue-collar,married,secondary,no,12697,yes,yes,unknown,19,may,1,-1,0,unknown,no
9166,39,blue-collar,married,secondary,no,49,yes,no,cellular,14,may,1,370,2,failure,no
9167,52,management,married,tertiary,no,-11,yes,no,cellular,11,may,4,-1,0,unknown,no
9168,30,admin.,single,secondary,no,127,yes,no,cellular,18,may,6,368,1,other,no
9169,81,retired,divorced,primary,no,4321,no,no,cellular,11,aug,3,-1,0,unknown,no
9170,36,entrepreneur,married,tertiary,no,99,yes,yes,cellular,20,apr,3,-1,0,unknown,no
9171,38,technician,married,tertiary,no,1161,yes,no,unknown,8,may,1,-1,0,unknown,no
9172,37,admin.,single,secondary,no,597,yes,no,cellular,5,may,1,-1,0,unknown,no
9173,48,management,married,primary,no,0,yes,no,unknown,5,jun,1,-1,0,unknown,no
9174,41,unemployed,married,primary,yes,-581,yes,no,unknown,8,may,2,-1,0,unknown,no
9175,29,admin.,single,secondary,no,210,no,yes,cellular,8,jul,1,-1,0,unknown,no
9176,26,technician,divorced,secondary,no,379,yes,yes,unknown,19,may,3,-1,0,unknown,no
9177,40,admin.,married,secondary,no,7711,yes,no,cellular,20,nov,5,135,1,failure,no
9178,38,housemaid,married,primary,no,3918,no,no,cellular,27,aug,3,-1,0,unknown,no
9179,50,housemaid,married,primary,no,1098,no,no,unknown,20,jun,3,-1,0,unknown,no
9180,50,blue-collar,married,secondary,no,724,no,no,cellular,28,jul,2,-1,0,unknown,no
9181,42,technician,single,tertiary,no,671,yes,no,unknown,16,jun,20,-1,0,unknown,no
9182,52,management,divorced,tertiary,no,3,no,no,unknown,1,jul,1,-1,0,unknown,no
9183,33,blue-collar,married,secondary,no,-253,yes,no,cellular,12,may,3,-1,0,unknown,no
9184,34,blue-collar,married,secondary,no,405,yes,no,unknown,21,may,1,-1,0,unknown,no
9185,30,management,single,tertiary,no,13774,no,no,cellular,14,sep,1,-1,0,unknown,no
9186,31,technician,married,tertiary,no,4315,yes,no,unknown,21,may,1,-1,0,unknown,no
9187,41,technician,married,secondary,no,1297,no,no,unknown,6,jun,1,-1,0,unknown,no
9188,30,management,single,tertiary,no,2,no,no,cellular,23,mar,1,-1,0,unknown,no
9189,32,management,married,tertiary,no,210,no,no,cellular,14,jul,3,-1,0,unknown,no
9190,47,management,married,tertiary,no,24312,yes,no,cellular,29,jul,3,-1,0,unknown,no
9191,38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,1,-1,0,unknown,no
9192,41,technician,married,secondary,no,0,no,no,unknown,2,jun,3,-1,0,unknown,no
9193,42,self-employed,married,secondary,no,513,no,no,telephone,5,feb,1,-1,0,unknown,no
9194,40,blue-collar,married,secondary,no,356,yes,yes,cellular,7,may,3,365,1,failure,no
9195,32,blue-collar,married,primary,no,-11,yes,no,unknown,27,may,1,-1,0,unknown,no
9196,31,admin.,married,secondary,no,377,no,no,cellular,31,jul,4,-1,0,unknown,no
9197,47,blue-collar,married,secondary,no,1096,yes,yes,cellular,6,feb,2,-1,0,unknown,no
9198,42,technician,single,secondary,no,1882,yes,no,unknown,15,may,1,-1,0,unknown,no
9199,41,admin.,single,secondary,no,1715,yes,no,unknown,8,may,1,-1,0,unknown,no
9200,48,unemployed,married,secondary,no,1811,yes,no,telephone,31,jul,3,-1,0,unknown,no
9201,36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,25,-1,0,unknown,no
9202,46,admin.,single,secondary,no,1544,yes,no,unknown,29,may,1,-1,0,unknown,no
9203,34,unemployed,single,tertiary,no,906,yes,no,unknown,27,may,3,-1,0,unknown,no
9204,57,technician,divorced,secondary,no,77,yes,yes,cellular,29,jan,3,246,2,failure,no
9205,35,management,married,tertiary,no,1193,yes,no,unknown,2,jun,2,-1,0,unknown,no
9206,25,admin.,single,secondary,no,105,no,yes,cellular,21,jul,1,-1,0,unknown,no
9207,52,blue-collar,divorced,primary,no,0,no,no,cellular,20,nov,1,-1,0,unknown,no
9208,58,retired,married,secondary,no,268,yes,no,unknown,7,may,1,-1,0,unknown,no
9209,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,2,-1,0,unknown,no
9210,32,services,single,secondary,no,914,yes,no,unknown,17,jun,2,-1,0,unknown,no
9211,55,services,married,secondary,no,761,yes,no,telephone,11,may,1,-1,0,unknown,no
9212,28,blue-collar,married,secondary,no,196,yes,no,unknown,26,jun,7,-1,0,unknown,no
9213,35,blue-collar,married,primary,no,2708,yes,no,unknown,30,may,2,-1,0,unknown,no
9214,38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,2,-1,0,unknown,no
9215,52,management,divorced,secondary,no,-607,yes,no,cellular,13,may,6,-1,0,unknown,no
9216,29,services,married,secondary,no,399,no,no,cellular,18,dec,6,199,1,failure,no
9217,33,management,single,tertiary,no,0,yes,no,cellular,8,jul,1,-1,0,unknown,no
9218,51,blue-collar,married,secondary,no,-286,yes,no,unknown,9,may,1,-1,0,unknown,no
9219,48,management,married,tertiary,no,3842,no,no,cellular,1,oct,1,122,2,success,no
9220,49,management,married,tertiary,no,735,yes,no,unknown,13,may,3,-1,0,unknown,no
9221,36,admin.,divorced,secondary,no,-611,yes,no,unknown,27,may,1,-1,0,unknown,no
9222,47,management,married,unknown,no,12245,no,no,cellular,7,jul,3,-1,0,unknown,no
9223,29,management,married,tertiary,no,900,no,no,cellular,17,jul,2,-1,0,unknown,no
9224,36,self-employed,married,tertiary,no,16430,yes,no,cellular,19,nov,1,166,3,failure,no
9225,49,services,single,secondary,no,178,yes,yes,cellular,29,jan,1,-1,0,unknown,no
9226,25,blue-collar,single,secondary,no,-187,yes,yes,unknown,27,may,4,-1,0,unknown,no
9227,29,services,single,secondary,no,27,yes,no,cellular,21,jul,2,-1,0,unknown,no
9228,49,management,married,tertiary,no,3022,no,no,unknown,19,jun,1,-1,0,unknown,no
9229,32,blue-collar,single,primary,no,36,yes,no,cellular,20,nov,2,-1,0,unknown,no
9230,28,technician,single,tertiary,no,375,yes,no,cellular,14,may,1,350,1,other,no
9231,53,blue-collar,married,primary,no,38,no,yes,cellular,15,jul,5,-1,0,unknown,no
9232,50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,1,-1,0,unknown,no
9233,55,admin.,married,primary,no,0,yes,no,cellular,19,aug,4,-1,0,unknown,no
9234,38,admin.,married,primary,no,1487,no,no,unknown,9,jun,2,-1,0,unknown,no
9235,43,management,married,secondary,no,392,no,no,unknown,17,jun,5,-1,0,unknown,no
9236,36,admin.,single,secondary,no,587,yes,no,cellular,13,apr,3,-1,0,unknown,no
9237,46,technician,married,secondary,no,591,no,no,telephone,29,aug,2,-1,0,unknown,no
9238,45,housemaid,married,secondary,no,4068,no,no,cellular,30,sep,1,41,1,success,no
9239,29,technician,single,secondary,yes,-33,no,yes,cellular,10,jul,1,-1,0,unknown,no
9240,30,blue-collar,married,primary,no,184,yes,no,unknown,23,may,1,-1,0,unknown,no
9241,40,blue-collar,married,secondary,no,-31,yes,no,unknown,14,may,4,-1,0,unknown,no
9242,54,unemployed,married,primary,no,1251,no,no,cellular,21,nov,1,-1,0,unknown,no
9243,50,admin.,divorced,secondary,no,175,no,no,cellular,22,jul,3,-1,0,unknown,no
9244,31,technician,single,secondary,no,538,yes,no,cellular,17,apr,3,-1,0,unknown,no
9245,60,retired,single,tertiary,no,568,no,no,unknown,17,jun,1,-1,0,unknown,no
9246,43,housemaid,married,primary,no,25,no,no,cellular,12,aug,2,-1,0,unknown,no
9247,43,management,married,tertiary,no,2696,yes,no,cellular,28,aug,10,-1,0,unknown,no
9248,44,management,divorced,tertiary,no,36,no,no,cellular,26,oct,2,153,3,failure,no
9249,51,blue-collar,married,primary,no,2315,no,no,cellular,7,aug,2,-1,0,unknown,no
9250,29,blue-collar,married,secondary,no,214,yes,yes,unknown,25,jun,5,-1,0,unknown,no
9251,61,admin.,married,unknown,no,1088,yes,no,cellular,20,may,1,359,1,failure,no
9252,45,services,married,primary,no,323,no,no,cellular,5,aug,1,-1,0,unknown,no
9253,45,blue-collar,married,primary,no,6753,no,no,cellular,11,aug,9,-1,0,unknown,no
9254,31,entrepreneur,single,secondary,no,0,yes,no,cellular,15,may,1,176,1,failure,no
9255,38,management,single,tertiary,no,2454,yes,no,cellular,14,aug,2,-1,0,unknown,no
9256,27,blue-collar,single,primary,no,0,yes,no,unknown,16,may,1,-1,0,unknown,no
9257,53,services,married,secondary,no,1065,no,yes,cellular,24,jul,1,-1,0,unknown,no
9258,52,self-employed,married,tertiary,no,583,yes,no,cellular,22,aug,1,-1,0,unknown,no
9259,52,admin.,married,primary,no,2255,yes,no,unknown,30,may,2,-1,0,unknown,no
9260,28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,may,1,322,3,success,no
9261,56,retired,married,secondary,no,289,no,no,cellular,10,jul,1,-1,0,unknown,no
9262,47,management,married,tertiary,no,33,yes,yes,unknown,20,jun,25,-1,0,unknown,no
9263,38,admin.,divorced,secondary,no,661,yes,no,unknown,30,may,1,-1,0,unknown,no
9264,51,management,married,tertiary,no,15904,no,no,cellular,7,aug,4,-1,0,unknown,no
9265,59,management,divorced,secondary,no,0,yes,no,unknown,28,may,6,-1,0,unknown,no
9266,50,technician,married,tertiary,no,0,no,yes,cellular,6,jul,1,85,7,failure,no
9267,35,services,single,secondary,no,918,yes,no,unknown,29,may,1,-1,0,unknown,no
9268,48,admin.,divorced,secondary,no,771,yes,no,unknown,2,jun,1,-1,0,unknown,no
9269,31,self-employed,married,tertiary,no,414,no,no,cellular,14,aug,5,-1,0,unknown,no
9270,33,management,married,tertiary,no,876,no,no,unknown,20,may,2,-1,0,unknown,no
9271,38,blue-collar,married,secondary,no,2342,no,no,unknown,12,jun,2,-1,0,unknown,no
9272,31,admin.,married,secondary,no,89,no,no,unknown,7,may,3,-1,0,unknown,no
9273,52,services,single,secondary,no,0,yes,no,cellular,11,may,2,-1,0,unknown,no
9274,40,management,divorced,tertiary,no,69,yes,no,cellular,6,may,2,280,2,failure,no
9275,53,technician,married,tertiary,no,1405,yes,yes,cellular,29,jan,1,244,1,failure,no
9276,49,admin.,married,secondary,no,682,no,no,cellular,22,aug,4,-1,0,unknown,no
9277,35,self-employed,married,secondary,no,273,no,no,unknown,20,jun,4,-1,0,unknown,no
9278,32,management,divorced,tertiary,no,530,yes,no,cellular,24,sep,1,114,2,failure,no
9279,30,technician,divorced,secondary,no,3100,yes,no,unknown,21,may,4,-1,0,unknown,no
9280,34,technician,married,secondary,no,-126,yes,no,cellular,17,apr,2,-1,0,unknown,no
9281,37,services,married,secondary,no,4430,yes,no,cellular,5,may,1,-1,0,unknown,no
9282,55,blue-collar,married,primary,no,2384,no,yes,telephone,21,aug,20,-1,0,unknown,no
9283,29,management,married,tertiary,no,198,yes,no,cellular,4,aug,1,1,1,failure,no
9284,45,blue-collar,married,primary,no,185,yes,no,cellular,29,jan,3,-1,0,unknown,no
9285,45,blue-collar,married,unknown,no,419,no,no,unknown,5,jun,1,-1,0,unknown,no
9286,56,housemaid,divorced,primary,no,61,no,no,cellular,2,jun,1,-1,0,unknown,no
9287,36,management,married,tertiary,no,900,yes,no,unknown,15,may,2,-1,0,unknown,no
9288,58,blue-collar,married,secondary,no,2592,yes,no,unknown,25,jun,1,-1,0,unknown,no
9289,42,entrepreneur,married,tertiary,no,257,no,yes,cellular,18,nov,2,-1,0,unknown,no
9290,38,technician,married,secondary,no,0,no,no,cellular,25,aug,5,-1,0,unknown,no
9291,31,housemaid,married,secondary,no,1,yes,no,unknown,30,may,16,-1,0,unknown,no
9292,53,blue-collar,married,secondary,no,1140,yes,no,unknown,15,may,32,-1,0,unknown,no
9293,50,unemployed,divorced,secondary,no,717,yes,no,cellular,30,jan,1,-1,0,unknown,no
9294,29,services,married,primary,no,711,yes,no,unknown,3,jun,4,-1,0,unknown,no
9295,37,services,single,secondary,no,23,yes,no,cellular,28,jun,1,182,1,failure,no
9296,31,admin.,married,secondary,no,1130,yes,no,cellular,23,jul,5,-1,0,unknown,no
9297,38,entrepreneur,single,tertiary,yes,-38,yes,no,cellular,18,may,4,-1,0,unknown,no
9298,32,technician,married,tertiary,no,43,no,no,cellular,22,aug,5,-1,0,unknown,no
9299,54,management,married,tertiary,no,884,yes,no,unknown,6,jun,1,-1,0,unknown,no
9300,31,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,3,-1,0,unknown,no
9301,32,blue-collar,single,secondary,no,-83,yes,no,unknown,9,may,3,-1,0,unknown,no
9302,46,unemployed,married,secondary,no,-125,yes,no,unknown,6,may,1,-1,0,unknown,no
9303,25,technician,single,secondary,no,1847,no,no,cellular,26,may,2,-1,0,unknown,no
9304,34,blue-collar,married,secondary,no,457,yes,yes,unknown,27,may,1,-1,0,unknown,no
9305,33,technician,married,secondary,no,0,yes,no,unknown,7,may,1,-1,0,unknown,no
9306,52,admin.,divorced,secondary,no,361,no,yes,cellular,20,nov,1,-1,0,unknown,no
9307,49,housemaid,married,primary,no,0,no,no,telephone,9,jul,1,-1,0,unknown,no
9308,57,management,married,unknown,no,1054,no,no,unknown,20,jun,3,-1,0,unknown,no
9309,32,management,single,secondary,no,1473,no,no,cellular,14,aug,7,-1,0,unknown,no
9310,38,services,married,primary,no,0,yes,no,cellular,17,nov,2,-1,0,unknown,no
9311,50,blue-collar,married,secondary,no,1604,yes,no,unknown,15,may,5,-1,0,unknown,no
9312,39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,4,168,3,failure,no
9313,50,admin.,married,primary,no,458,yes,no,cellular,6,may,2,363,1,failure,no
9314,30,admin.,single,secondary,no,1374,yes,no,unknown,13,may,1,-1,0,unknown,no
9315,44,management,married,secondary,no,11972,no,no,unknown,19,jun,1,-1,0,unknown,no
9316,27,entrepreneur,single,secondary,no,2,yes,no,cellular,17,jul,1,-1,0,unknown,no
9317,24,self-employed,single,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no
9318,54,blue-collar,divorced,secondary,no,244,yes,yes,cellular,18,may,11,350,11,other,no
9319,26,blue-collar,married,primary,no,500,yes,no,unknown,15,may,6,-1,0,unknown,no
9320,46,admin.,married,secondary,no,120,yes,no,unknown,14,may,11,-1,0,unknown,no
9321,37,admin.,divorced,secondary,no,3975,yes,no,cellular,11,may,2,-1,0,unknown,no
9322,34,technician,single,tertiary,no,1039,no,no,cellular,11,aug,3,-1,0,unknown,no
9323,25,technician,single,secondary,no,616,no,yes,cellular,28,jul,4,-1,0,unknown,no
9324,32,blue-collar,married,primary,no,183,yes,no,cellular,9,feb,4,208,3,other,no
9325,40,services,married,secondary,no,51,yes,no,cellular,11,may,1,-1,0,unknown,no
9326,47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,1,-1,0,unknown,no
9327,35,technician,married,secondary,no,0,no,no,cellular,14,jul,2,-1,0,unknown,no
9328,59,retired,divorced,primary,no,-110,no,yes,unknown,4,jul,1,-1,0,unknown,no
9329,54,technician,married,secondary,no,230,no,yes,cellular,21,nov,1,100,2,failure,no
9330,55,retired,divorced,primary,no,53,yes,no,unknown,29,may,2,-1,0,unknown,no
9331,39,entrepreneur,married,tertiary,no,2,yes,no,cellular,17,nov,1,-1,0,unknown,no
9332,33,management,single,tertiary,no,-144,no,no,cellular,29,jan,1,-1,0,unknown,no
9333,40,management,married,tertiary,no,105,yes,yes,cellular,27,aug,9,-1,0,unknown,no
9334,29,admin.,single,secondary,no,390,yes,no,unknown,5,may,1,-1,0,unknown,no
9335,31,blue-collar,married,primary,no,406,yes,no,unknown,8,may,1,-1,0,unknown,no
9336,38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,2,-1,0,unknown,no
9337,40,self-employed,single,tertiary,no,819,no,no,cellular,30,jul,3,-1,0,unknown,no
9338,33,blue-collar,married,secondary,no,2279,yes,no,telephone,12,may,3,-1,0,unknown,no
9339,47,management,divorced,tertiary,no,84,yes,no,unknown,9,may,5,-1,0,unknown,no
9340,34,admin.,married,tertiary,no,10,no,no,cellular,21,aug,1,91,1,failure,no
9341,37,blue-collar,single,secondary,no,292,no,no,unknown,8,sep,1,-1,0,unknown,no
9342,47,blue-collar,married,primary,no,304,yes,no,unknown,12,may,1,-1,0,unknown,no
9343,35,blue-collar,married,primary,no,151,yes,no,cellular,11,may,2,298,6,failure,no
9344,46,unknown,married,primary,no,285,no,no,unknown,11,jun,2,-1,0,unknown,no
9345,41,admin.,divorced,secondary,no,220,yes,no,cellular,14,aug,2,88,2,failure,no
9346,31,services,married,secondary,no,505,no,no,cellular,11,jul,3,-1,0,unknown,no
9347,40,technician,married,secondary,no,697,no,no,cellular,24,jun,2,219,2,other,no
9348,32,services,divorced,secondary,no,130,yes,no,cellular,30,jan,3,-1,0,unknown,no
9349,45,blue-collar,married,primary,no,186,no,no,unknown,20,jun,2,-1,0,unknown,no
9350,30,services,married,secondary,no,699,yes,no,unknown,29,may,1,-1,0,unknown,no
9351,37,management,single,tertiary,no,1093,yes,no,cellular,21,nov,6,113,2,other,no
9352,30,technician,single,secondary,no,925,no,no,cellular,20,nov,1,-1,0,unknown,no
9353,53,unemployed,divorced,secondary,no,4512,no,no,unknown,19,jun,2,-1,0,unknown,no
9354,30,services,divorced,secondary,no,167,yes,no,unknown,3,jun,2,-1,0,unknown,no
9355,53,technician,married,secondary,no,8417,yes,no,unknown,14,may,1,-1,0,unknown,no
9356,25,admin.,married,secondary,no,894,yes,no,unknown,28,may,1,-1,0,unknown,no
9357,37,unemployed,married,secondary,no,459,no,no,cellular,20,nov,4,-1,0,unknown,no
9358,55,retired,married,secondary,no,1467,no,yes,cellular,29,jul,2,-1,0,unknown,no
9359,59,management,married,unknown,no,8674,no,no,cellular,5,mar,1,-1,0,unknown,no
9360,61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,4,-1,0,unknown,no
9361,29,blue-collar,married,secondary,no,-28,yes,no,unknown,12,may,1,-1,0,unknown,no
9362,29,admin.,single,secondary,no,488,yes,no,cellular,4,jun,1,-1,0,unknown,no
9363,50,technician,married,secondary,no,315,no,no,cellular,8,aug,10,-1,0,unknown,no
